city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Bad Breisig,Bad Breisig,50.5092,7.2964,Germany,DE,DEU,Rhineland-Palatinate,,9655,1276102640
Grimmen,Grimmen,54.11,13.0414,Germany,DE,DEU,Mecklenburg-Western Pomerania,minor,9649,1276798826
Hohenhameln,Hohenhameln,52.26,10.0664,Germany,DE,DEU,Lower Saxony,,9636,1276407587
Wertingen,Wertingen,48.5333,10.6667,Germany,DE,DEU,Bavaria,,9625,1276445466
Miltenberg,Miltenberg,49.7039,9.2644,Germany,DE,DEU,Bavaria,minor,9622,1276744365
Höchberg,Hochberg,49.7831,9.8817,Germany,DE,DEU,Bavaria,,9601,1276298566
Ehringshausen,Ehringshausen,50.6,8.3833,Germany,DE,DEU,Hesse,,9591,1276599931
Luckau,Luckau,51.85,13.7167,Germany,DE,DEU,Brandenburg,,9585,1276191048
Schmitten,Schmitten,50.2697,8.4443,Germany,DE,DEU,Hesse,,9575,1276120658
Zorneding,Zorneding,48.0833,11.8333,Germany,DE,DEU,Bavaria,,9570,1276678708
Molbergen,Molbergen,52.8667,7.9333,Germany,DE,DEU,Lower Saxony,minor,9567,1276536842
Aschheim,Aschheim,48.1733,11.7178,Germany,DE,DEU,Bavaria,,9567,1276119666
Töging am Inn,Toging am Inn,48.2547,12.5867,Germany,DE,DEU,Bavaria,,9560,1276814406
Sandersdorf,Sandersdorf,51.6274,12.2687,Germany,DE,DEU,Saxony-Anhalt,,9552,1276386551
Sebnitz,Sebnitz,50.9667,14.2833,Germany,DE,DEU,Saxony,,9537,1276466123
Bad Gandersheim,Bad Gandersheim,51.8719,10.0253,Germany,DE,DEU,Lower Saxony,,9519,1276778177
Runkel,Runkel,50.4053,8.155,Germany,DE,DEU,Hesse,,9518,1276349515
Nittenau,Nittenau,49.1942,12.2674,Germany,DE,DEU,Bavaria,,9506,1276358281
Zwenkau,Zwenkau,51.2175,12.3242,Germany,DE,DEU,Saxony,,9479,1276888789
Ohrdruf,Ohrdruf,50.8281,10.7328,Germany,DE,DEU,Thuringia,,9476,1276929737
Kißlegg,Kisslegg,47.79,9.8842,Germany,DE,DEU,Baden-Württemberg,,9473,1276219486
Rain,Rain,48.6833,10.9167,Germany,DE,DEU,Bavaria,,9472,1276518985
Lüchow,Luchow,52.9667,11.15,Germany,DE,DEU,Lower Saxony,minor,9472,1276197749
Wilkau-Haßlau,Wilkau-Hasslau,50.6667,12.5167,Germany,DE,DEU,Saxony,,9461,1276704667
Werneuchen,Werneuchen,52.6331,13.7331,Germany,DE,DEU,Brandenburg,,9441,1276171183
Höhr-Grenzhausen,Hohr-Grenzhausen,50.435,7.6711,Germany,DE,DEU,Rhineland-Palatinate,,9439,1276961599
Großhansdorf,Grosshansdorf,53.6667,10.2667,Germany,DE,DEU,Schleswig-Holstein,minor,9436,1276549511
Ilsenburg,Ilsenburg,51.8667,10.6833,Germany,DE,DEU,Saxony-Anhalt,,9435,1276193551
Teisendorf,Teisendorf,47.85,12.8167,Germany,DE,DEU,Bavaria,,9431,1276609221
Aidlingen,Aidlingen,48.6792,8.8969,Germany,DE,DEU,Baden-Württemberg,,9429,1276002867
Osterburg,Osterburg,52.7833,11.7667,Germany,DE,DEU,Saxony-Anhalt,,9421,1276131088
Obernkirchen,Obernkirchen,52.2664,9.1178,Germany,DE,DEU,Lower Saxony,,9407,1276033571
Ichenhausen,Ichenhausen,48.3712,10.3071,Germany,DE,DEU,Bavaria,,9403,1276943409
Kandel,Kandel,49.0828,8.1964,Germany,DE,DEU,Rhineland-Palatinate,,9400,1276402753
Ehningen,Ehningen,48.6589,8.9403,Germany,DE,DEU,Baden-Württemberg,,9399,1276629801
Tecklenburg,Tecklenburg,52.2194,7.8125,Germany,DE,DEU,North Rhine-Westphalia,,9398,1276770196
Pfedelbach,Pfedelbach,49.175,9.5056,Germany,DE,DEU,Baden-Württemberg,,9397,1276090389
Hohenmölsen,Hohenmolsen,51.1564,12.0981,Germany,DE,DEU,Saxony-Anhalt,,9395,1276691866
Schlangen,Schlangen,51.8167,8.8331,Germany,DE,DEU,North Rhine-Westphalia,,9391,1276494835
Kolkwitz,Kolkwitz,51.7496,14.2457,Germany,DE,DEU,Brandenburg,,9384,1276591838
Adelsdorf,Adelsdorf,49.7112,10.8935,Germany,DE,DEU,Bavaria,,9382,1276049542
Dornstadt,Dornstadt,48.4692,9.9417,Germany,DE,DEU,Baden-Württemberg,,9376,1276592459
Heiligenhafen,Heiligenhafen,54.3739,10.9797,Germany,DE,DEU,Schleswig-Holstein,minor,9373,1276378464
Elsenfeld,Elsenfeld,49.85,9.1667,Germany,DE,DEU,Bavaria,,9370,1276319881
Rehau,Rehau,50.2486,12.0354,Germany,DE,DEU,Bavaria,,9366,1276647977
Freystadt,Freystadt,49.1989,11.3292,Germany,DE,DEU,Bavaria,,9345,1276684749
Sulzbach,Sulzbach,50.1331,8.5289,Germany,DE,DEU,Hesse,,9340,1276220992
Wehrheim,Wehrheim,50.3033,8.571,Germany,DE,DEU,Hesse,,9328,1276437939
Wallerfangen,Wallerfangen,49.3278,6.7208,Germany,DE,DEU,Saarland,,9322,1276477962
Vallendar,Vallendar,50.4003,7.6172,Germany,DE,DEU,Rhineland-Palatinate,,9313,1276411152
Weißenthurm,Weissenthurm,50.4144,7.4606,Germany,DE,DEU,Rhineland-Palatinate,,9306,1276833572
Schaafheim,Schaafheim,49.9242,9.0094,Germany,DE,DEU,Hesse,,9306,1276791845
Eisenberg,Eisenberg,49.5614,8.0725,Germany,DE,DEU,Rhineland-Palatinate,,9305,1276928244
Frickenhausen,Frickenhausen,48.5928,9.3611,Germany,DE,DEU,Baden-Württemberg,,9303,1276458359
Ochsenhausen,Ochsenhausen,48.0722,9.9481,Germany,DE,DEU,Baden-Württemberg,,9301,1276059571
Wunsiedel,Wunsiedel,50.0374,11.9994,Germany,DE,DEU,Bavaria,minor,9294,1276110549
Ilvesheim,Ilvesheim,49.4725,8.5675,Germany,DE,DEU,Baden-Württemberg,,9280,1276902316
Salzhemmendorf,Salzhemmendorf,52.0667,9.5833,Germany,DE,DEU,Lower Saxony,,9279,1276619297
Kemberg,Kemberg,51.7736,12.6359,Germany,DE,DEU,Saxony-Anhalt,,9279,1276029857
Bad Schussenried,Bad Schussenried,48.0067,9.6586,Germany,DE,DEU,Baden-Württemberg,,9277,1276967245
Gomaringen,Gomaringen,48.4519,9.0997,Germany,DE,DEU,Baden-Württemberg,,9274,1276119838
Urbach,Urbach,48.8133,9.5789,Germany,DE,DEU,Baden-Württemberg,,9274,1276165057
Kurort Steinbach-Hallenberg,Kurort Steinbach-Hallenberg,50.7006,10.5667,Germany,DE,DEU,Thuringia,,9273,1276381862
Bruchhausen-Vilsen,Bruchhausen-Vilsen,52.8333,9,Germany,DE,DEU,Lower Saxony,,9270,1276878870
Torgelow,Torgelow,53.6337,14.0202,Germany,DE,DEU,Mecklenburg-Western Pomerania,minor,9269,1276888250
Petersberg,Petersberg,51.6,11.9667,Germany,DE,DEU,Saxony-Anhalt,,9267,1276104833
Waldfeucht,Waldfeucht,51.0667,5.9831,Germany,DE,DEU,North Rhine-Westphalia,,9257,1276350109
Bad Liebenwerda,Bad Liebenwerda,51.5167,13.4,Germany,DE,DEU,Brandenburg,,9253,1276044120
Elze,Elze,52.1167,9.7333,Germany,DE,DEU,Lower Saxony,,9252,1276949287
Borgholzhausen,Borgholzhausen,52.1,8.3,Germany,DE,DEU,North Rhine-Westphalia,,9252,1276557759
Neuenkirchen,Neuenkirchen,52.5167,8.0667,Germany,DE,DEU,Lower Saxony,,9245,1276221041
Barleben,Barleben,52.2,11.6333,Germany,DE,DEU,Saxony-Anhalt,,9238,1276521807
Rethen,Rethen,52.2878,9.8236,Germany,DE,DEU,Lower Saxony,,9231,1276943810
Waldheim,Waldheim,51.0667,13.0167,Germany,DE,DEU,Saxony,,9214,1276028317
Bestensee,Bestensee,52.234,13.6307,Germany,DE,DEU,Brandenburg,,9209,1276932357
Alsbach-Hähnlein,Alsbach-Hahnlein,49.7413,8.6225,Germany,DE,DEU,Hesse,,9208,1276622371
Bad Laer,Bad Laer,52.1031,8.0892,Germany,DE,DEU,Lower Saxony,,9203,1276926087
Gnarrenburg,Gnarrenburg,53.3864,9.005,Germany,DE,DEU,Lower Saxony,minor,9200,1276077814
Grünheide,Grunheide,52.4255,13.8228,Germany,DE,DEU,Brandenburg,,9193,1276449341
Altenbeken,Altenbeken,51.7667,8.9333,Germany,DE,DEU,North Rhine-Westphalia,,9190,1276435516
Elsfleth,Elsfleth,53.2333,8.4667,Germany,DE,DEU,Lower Saxony,minor,9187,1276056093
Laufenburg (Baden),Laufenburg (Baden),47.5656,8.0647,Germany,DE,DEU,Baden-Württemberg,,9182,1276283641
Dörverden,Dorverden,52.85,9.2333,Germany,DE,DEU,Lower Saxony,minor,9175,1276082481
Niesky,Niesky,51.2897,14.83,Germany,DE,DEU,Saxony,,9172,1276763097
Salsitz,Salsitz,54.5164,13.6411,Germany,DE,DEU,Mecklenburg-Western Pomerania,,9169,1276783044
Trittau,Trittau,53.6167,10.4,Germany,DE,DEU,Schleswig-Holstein,minor,9167,1276001552
Großbeeren,Grossbeeren,52.3551,13.3079,Germany,DE,DEU,Brandenburg,,9148,1276213734
Biblis,Biblis,49.6841,8.4508,Germany,DE,DEU,Hesse,,9145,1276443433
Dielheim,Dielheim,49.2825,8.7347,Germany,DE,DEU,Baden-Württemberg,,9144,1276260465
Auerbach,Auerbach,49.692,11.6333,Germany,DE,DEU,Bavaria,,9127,1276188143
Breckerfeld,Breckerfeld,51.2611,7.4667,Germany,DE,DEU,North Rhine-Westphalia,,9120,1276888240
Hilzingen,Hilzingen,47.7653,8.7844,Germany,DE,DEU,Baden-Württemberg,,9118,1276881310
Kyritz,Kyritz,52.9422,12.3972,Germany,DE,DEU,Brandenburg,minor,9114,1276035237
Mainaschaff,Mainaschaff,49.9833,9.0833,Germany,DE,DEU,Bavaria,,9112,1276443692
Mendig,Mendig,50.3744,7.2808,Germany,DE,DEU,Rhineland-Palatinate,,9108,1276853202
Nalbach,Nalbach,49.3833,6.7833,Germany,DE,DEU,Saarland,,9101,1276451456
Schwaig,Schwaig,49.4692,11.2008,Germany,DE,DEU,Bavaria,,9089,1276904945
Zörbig,Zorbig,51.6167,12.1167,Germany,DE,DEU,Saxony-Anhalt,,9086,1276066607
Essen,Essen,52.7211,7.9406,Germany,DE,DEU,Lower Saxony,,9083,1276698677
Berching,Berching,49.1069,11.4414,Germany,DE,DEU,Bavaria,,9063,1276699990
Neuötting,Neuotting,48.2411,12.685,Germany,DE,DEU,Bavaria,,9062,1276928616
Wenzenbach,Wenzenbach,49.0747,12.1944,Germany,DE,DEU,Bavaria,,9061,1276234994
Fehrbellin,Fehrbellin,52.8144,12.7661,Germany,DE,DEU,Brandenburg,,9049,1276574282
Fuldabrück,Fuldabruck,51.2444,9.4767,Germany,DE,DEU,Hesse,,9039,1276251915
Neuried,Neuried,48.0933,11.4658,Germany,DE,DEU,Bavaria,,9038,1276429701
Kusterdingen,Kusterdingen,48.5222,9.1208,Germany,DE,DEU,Baden-Württemberg,,9038,1276384055
Westerland,Westerland,54.91,8.3075,Germany,DE,DEU,Schleswig-Holstein,,9032,1276492039
Furtwangen im Schwarzwald,Furtwangen im Schwarzwald,48.0503,8.2092,Germany,DE,DEU,Baden-Württemberg,,9030,1276132141
Reinfeld,Reinfeld,53.8333,10.4833,Germany,DE,DEU,Schleswig-Holstein,minor,9023,1276759795
Bockhorn,Bockhorn,53.4,8.0167,Germany,DE,DEU,Lower Saxony,minor,9019,1276050347
Hohenbrunn,Hohenbrunn,48.05,11.7,Germany,DE,DEU,Bavaria,,9018,1276417376
Hemmoor,Hemmoor,53.7025,9.1394,Germany,DE,DEU,Lower Saxony,minor,9007,1276546938
Furth im Wald,Furth im Wald,49.3097,12.84,Germany,DE,DEU,Bavaria,,8998,1276212241
Bad Lauchstädt,Bad Lauchstadt,51.3865,11.8696,Germany,DE,DEU,Saxony-Anhalt,,8995,1276634742
Hürtgenwald,Hurtgenwald,50.7172,6.3797,Germany,DE,DEU,North Rhine-Westphalia,,8993,1276899490
Oststeinbek,Oststeinbek,53.5442,10.1664,Germany,DE,DEU,Hamburg,minor,8990,1276130515
Pullach im Isartal,Pullach im Isartal,48.05,11.5167,Germany,DE,DEU,Bavaria,,8989,1276150760
Groß Kreutz,Gross Kreutz,52.4102,12.6964,Germany,DE,DEU,Brandenburg,,8988,1276310156
Zschopau,Zschopau,50.747,13.0696,Germany,DE,DEU,Saxony,,8980,1276308597
Zwiesel,Zwiesel,49.0167,13.2333,Germany,DE,DEU,Bavaria,,8978,1276620797
Neustadt,Neustadt,50.7333,11.75,Germany,DE,DEU,Thuringia,,8971,1276606241
Bösel,Bosel,53.0058,7.9542,Germany,DE,DEU,Lower Saxony,minor,8965,1276774199
Wetter,Wetter,50.8833,8.7167,Germany,DE,DEU,Hesse,,8956,1276187862
Eslohe,Eslohe,51.25,8.1667,Germany,DE,DEU,North Rhine-Westphalia,,8953,1276472967
Steinheim am Albuch,Steinheim am Albuch,48.6922,10.0642,Germany,DE,DEU,Baden-Württemberg,,8946,1276634395
Plön,Plon,54.1622,10.4214,Germany,DE,DEU,Schleswig-Holstein,minor,8919,1276527623
Vohburg an der Donau,Vohburg an der Donau,48.7667,11.6167,Germany,DE,DEU,Bavaria,,8918,1276723735
Gerstungen,Gerstungen,50.9625,10.0597,Germany,DE,DEU,Thuringia,,8915,1276563247
Bellheim,Bellheim,49.1981,8.2792,Germany,DE,DEU,Rhineland-Palatinate,,8911,1276002204
Brand-Erbisdorf,Brand-Erbisdorf,50.8689,13.3219,Germany,DE,DEU,Saxony,,8908,1276212051
Perl,Perl,49.4736,6.385,Germany,DE,DEU,Saarland,,8905,1276009165
Florstadt,Florstadt,50.3158,8.8631,Germany,DE,DEU,Hesse,,8902,1276644408
Hallstadt,Hallstadt,49.9767,11.0339,Germany,DE,DEU,Bavaria,,8888,1276896189
Rimbach,Rimbach,49.624,8.7603,Germany,DE,DEU,Hesse,,8887,1276014996
Titz,Titz,51.0062,6.4248,Germany,DE,DEU,North Rhine-Westphalia,,8886,1276103256
Obernburg am Main,Obernburg am Main,49.84,9.1414,Germany,DE,DEU,Bavaria,,8884,1276112630
Ortenberg,Ortenberg,50.3558,9.0553,Germany,DE,DEU,Hesse,,8872,1276546212
Kressbronn am Bodensee,Kressbronn am Bodensee,47.5958,9.6,Germany,DE,DEU,Baden-Württemberg,,8847,1276612974
Bersenbrück,Bersenbruck,52.5553,7.9472,Germany,DE,DEU,Lower Saxony,minor,8844,1276969333
Ergoldsbach,Ergoldsbach,48.6833,12.2,Germany,DE,DEU,Bavaria,,8839,1276002292
Garching an der Alz,Garching an der Alz,48.1167,12.5833,Germany,DE,DEU,Bavaria,,8837,1276874361
Weilmünster,Weilmunster,50.4333,8.3667,Germany,DE,DEU,Hesse,,8834,1276313563
Mühlhausen,Muhlhausen,49.2475,8.7239,Germany,DE,DEU,Baden-Württemberg,,8832,1276928543
Lienen,Lienen,52.1461,7.9739,Germany,DE,DEU,North Rhine-Westphalia,,8827,1276837503
Memmelsdorf,Memmelsdorf,49.9328,10.9533,Germany,DE,DEU,Bavaria,,8822,1276224213
Sonsbeck,Sonsbeck,51.6089,6.3769,Germany,DE,DEU,North Rhine-Westphalia,,8819,1276567959
Neuhaus am Rennweg,Neuhaus am Rennweg,50.51,11.1378,Germany,DE,DEU,Thuringia,,8815,1276404975
Naunhof,Naunhof,51.2778,12.5883,Germany,DE,DEU,Saxony,,8811,1276828471
Waldenbuch,Waldenbuch,48.6372,9.1317,Germany,DE,DEU,Baden-Württemberg,,8796,1276938935
Großenlüder,Grossenluder,50.5925,9.5423,Germany,DE,DEU,Hesse,,8796,1276765103
Obertraubling,Obertraubling,48.9658,12.1669,Germany,DE,DEU,Bavaria,,8793,1276906491
Volkach,Volkach,49.8641,10.2269,Germany,DE,DEU,Bavaria,,8789,1276344574
Schleiz,Schleiz,50.5833,11.8167,Germany,DE,DEU,Thuringia,minor,8788,1276386563
Heek,Heek,52.1167,7.0997,Germany,DE,DEU,North Rhine-Westphalia,,8788,1276008522
Efringen-Kirchen,Efringen-Kirchen,47.6556,7.5658,Germany,DE,DEU,Baden-Württemberg,,8788,1276766634
Bad Bergzabern,Bad Bergzabern,49.1021,7.993,Germany,DE,DEU,Rhineland-Palatinate,,8786,1276024319
Ottobeuren,Ottobeuren,47.9414,10.2994,Germany,DE,DEU,Bavaria,,8767,1276049711
Roetgen,Roetgen,50.65,6.2,Germany,DE,DEU,North Rhine-Westphalia,,8765,1276508343
Flieden,Flieden,50.4231,9.5658,Germany,DE,DEU,Hesse,,8745,1276338969
Löwenberg,Lowenberg,52.896,13.1546,Germany,DE,DEU,Brandenburg,minor,8741,1276763095
Wietze,Wietze,52.65,9.8333,Germany,DE,DEU,Lower Saxony,,8730,1276207275
Rauenberg,Rauenberg,49.2678,8.7036,Germany,DE,DEU,Baden-Württemberg,,8727,1276997920
Meßkirch,Messkirch,47.9928,9.1125,Germany,DE,DEU,Baden-Württemberg,,8725,1276541566
Möckmühl,Mockmuhl,49.3167,9.35,Germany,DE,DEU,Baden-Württemberg,,8713,1276533939
Richterich,Richterich,50.8086,6.0625,Germany,DE,DEU,North Rhine-Westphalia,,8701,1276526025
Sande,Sande,53.5022,8.0139,Germany,DE,DEU,Lower Saxony,minor,8699,1276159264
Biederitz,Biederitz,52.1608,11.7178,Germany,DE,DEU,Saxony-Anhalt,,8699,1276237569
Untergruppenbach,Untergruppenbach,49.0833,9.2667,Germany,DE,DEU,Baden-Württemberg,,8697,1276135697
Timmendorfer Strand,Timmendorfer Strand,53.9944,10.7825,Germany,DE,DEU,Schleswig-Holstein,minor,8690,1276402888
Reichenbach an der Fils,Reichenbach an der Fils,48.71,9.4661,Germany,DE,DEU,Baden-Württemberg,,8688,1276001115
Nörten-Hardenberg,Norten-Hardenberg,51.6288,9.9359,Germany,DE,DEU,Lower Saxony,,8683,1276217094
Kappeln,Kappeln,54.6614,9.9311,Germany,DE,DEU,Schleswig-Holstein,minor,8683,1276715573
Ballenstedt,Ballenstedt,51.72,11.2375,Germany,DE,DEU,Saxony-Anhalt,,8682,1276375352
Herzberg,Herzberg,51.6831,13.2331,Germany,DE,DEU,Brandenburg,minor,8678,1276357277
Nettersheim,Nettersheim,50.4925,6.6297,Germany,DE,DEU,North Rhine-Westphalia,,8676,1276100208
Borgentreich,Borgentreich,51.5692,9.2411,Germany,DE,DEU,North Rhine-Westphalia,,8673,1276811823
Budenheim,Budenheim,50.0167,8.1667,Germany,DE,DEU,Rhineland-Palatinate,,8669,1276397913
Schnaittach,Schnaittach,49.5592,11.3431,Germany,DE,DEU,Bavaria,,8659,1276694554
Wissen,Wissen,50.7825,7.735,Germany,DE,DEU,Rhineland-Palatinate,,8648,1276756362
Ueckermünde,Ueckermunde,53.7333,14.0333,Germany,DE,DEU,Mecklenburg-Western Pomerania,minor,8638,1276552736
Nierstein,Nierstein,49.8694,8.3375,Germany,DE,DEU,Rhineland-Palatinate,,8631,1276411938
Staufenberg,Staufenberg,50.6608,8.7272,Germany,DE,DEU,Hesse,,8630,1276773596
Meine,Meine,52.3833,10.5333,Germany,DE,DEU,Lower Saxony,,8628,1276819678
Haibach,Haibach,49.9675,9.1969,Germany,DE,DEU,Bavaria,,8628,1276376165
Beutelsbach,Beutelsbach,48.8016,9.3885,Germany,DE,DEU,Baden-Württemberg,,8622,1276967839
Rottenburg an der Laaber,Rottenburg an der Laaber,48.7023,12.0272,Germany,DE,DEU,Bavaria,,8616,1276689062
Bad Rothenfelde,Bad Rothenfelde,52.1117,8.1606,Germany,DE,DEU,Lower Saxony,,8614,1276024882
Heiden,Heiden,51.8258,6.9331,Germany,DE,DEU,North Rhine-Westphalia,,8603,1276272402
Großbottwar,Grossbottwar,49.0014,9.2931,Germany,DE,DEU,Baden-Württemberg,,8591,1276002930
Fürstenzell,Furstenzell,48.5225,13.3178,Germany,DE,DEU,Bavaria,,8590,1276033839
Tirschenreuth,Tirschenreuth,49.8789,12.3369,Germany,DE,DEU,Bavaria,minor,8580,1276972262
Schwarzenbruck,Schwarzenbruck,49.35,11.2333,Germany,DE,DEU,Bavaria,,8572,1276492629
Neuenbürg,Neuenburg,48.8461,8.5889,Germany,DE,DEU,Baden-Württemberg,,8566,1276032527
Wörrstadt,Worrstadt,49.8431,8.1156,Germany,DE,DEU,Rhineland-Palatinate,,8553,1276807960
Staufen im Breisgau,Staufen im Breisgau,47.8814,7.7314,Germany,DE,DEU,Baden-Württemberg,,8553,1276961822
Viechtach,Viechtach,49.0792,12.8847,Germany,DE,DEU,Bavaria,,8544,1276786566
Doberlug-Kirchhain,Doberlug-Kirchhain,51.6374,13.5629,Germany,DE,DEU,Brandenburg,,8536,1276784712
Dietmannsried,Dietmannsried,47.8094,10.2911,Germany,DE,DEU,Bavaria,,8535,1276371069
Kuppenheim,Kuppenheim,48.8275,8.2544,Germany,DE,DEU,Baden-Württemberg,,8534,1276892297
Schierling,Schierling,48.8347,12.1397,Germany,DE,DEU,Bavaria,,8532,1276910036
Siegsdorf,Siegsdorf,47.8234,12.6434,Germany,DE,DEU,Bavaria,,8529,1276458922
Hermsdorf,Hermsdorf,50.8981,11.8567,Germany,DE,DEU,Thuringia,,8527,1276816983
Kirn,Kirn,49.7881,7.4572,Germany,DE,DEU,Rhineland-Palatinate,,8523,1276119778
Barntrup,Barntrup,51.9935,9.1206,Germany,DE,DEU,North Rhine-Westphalia,,8522,1276882548
Bad Feilnbach,Bad Feilnbach,47.7747,12.0071,Germany,DE,DEU,Bavaria,,8512,1276018241
Ahrensbök,Ahrensbok,54.0167,10.5833,Germany,DE,DEU,Schleswig-Holstein,minor,8502,1276154754
Barth,Barth,54.3687,12.7266,Germany,DE,DEU,Mecklenburg-Western Pomerania,minor,7568,1276722582
Hönow,Honow,52.5483,13.6378,Germany,DE,DEU,Brandenburg,,6990,1276348577
Erfurt,Erfurt,50.9787,11.0328,Germany,DE,DEU,Thuringia,admin,,1276924655
